date,hawkish_dovish_score,uncertainty,forward_guidance_strength,topic_inflation,topic_growth,topic_financial_stability,topic_labor_market,topic_international,stocks_diffusion_index,bonds_diffusion_index,currency_diffusion_index,speech_count
2021-09-20,0.0,55.0,0.0,0.0,7.5,10.0,10.0,0.0,50.0,50.0,50.0,0
2021-09-21,0.0,55.0,0.0,0.0,7.5,10.0,10.0,0.0,50.0,50.0,50.0,0
2021-09-22,0.0,55.0,0.0,0.0,7.5,10.0,10.0,0.0,50.0,50.0,50.0,0
2021-09-23,0.0,55.0,0.0,0.0,7.5,10.0,10.0,0.0,50.0,50.0,50.0,0
2021-09-24,0.0,60.0,0.0,0.0,20.0,0.0,10.0,0.0,50.0,50.0,50.0,1
2021-09-25,0.0,60.0,0.0,0.0,20.0,0.0,10.0,0.0,50.0,50.0,50.0,0
2021-09-26,0.0,60.0,0.0,0.0,20.0,0.0,10.0,0.0,50.0,50.0,50.0,0
2021-09-27,-12.5,62.5,55.0,70.0,65.0,5.0,82.5,10.0,100.0,50.0,50.0,2
2021-09-28,0.0,40.0,0.0,0.0,5.0,40.0,5.0,0.0,50.0,50.0,50.0,1
2021-09-29,0.0,40.0,0.0,0.0,5.0,40.0,5.0,0.0,50.0,50.0,50.0,0
2021-09-30,0.0,40.0,0.0,0.0,5.0,40.0,5.0,0.0,50.0,50.0,50.0,0
2021-10-01,0.0,40.0,0.0,0.0,5.0,40.0,5.0,0.0,50.0,50.0,50.0,0
2021-10-02,0.0,40.0,0.0,0.0,5.0,40.0,5.0,0.0,50.0,50.0,50.0,0
2021-10-03,0.0,40.0,0.0,0.0,5.0,40.0,5.0,0.0,50.0,50.0,50.0,0
2021-10-04,0.0,40.0,0.0,0.0,5.0,40.0,5.0,0.0,50.0,50.0,50.0,0
2021-10-05,0.0,15.0,80.0,0.0,0.0,85.0,0.0,10.0,50.0,50.0,50.0,1
2021-10-06,0.0,15.0,80.0,0.0,0.0,85.0,0.0,10.0,50.0,50.0,50.0,0
2021-10-07,0.0,80.0,5.0,0.0,25.0,85.0,0.0,30.0,50.0,50.0,50.0,1
2021-10-08,0.0,80.0,5.0,0.0,25.0,85.0,0.0,30.0,50.0,50.0,50.0,0
2021-10-09,0.0,80.0,5.0,0.0,25.0,85.0,0.0,30.0,50.0,50.0,50.0,0
2021-10-10,0.0,80.0,5.0,0.0,25.0,85.0,0.0,30.0,50.0,50.0,50.0,0
2021-10-11,0.0,80.0,5.0,0.0,25.0,85.0,0.0,30.0,50.0,50.0,50.0,0
2021-10-12,25.0,55.0,70.0,80.0,60.0,10.0,65.0,10.0,0.0,100.0,100.0,1
2021-10-13,27.5,57.5,37.5,40.0,40.0,32.5,40.0,7.5,25.0,75.0,75.0,2
2021-10-14,27.5,57.5,37.5,40.0,40.0,32.5,40.0,7.5,25.0,75.0,75.0,0
2021-10-15,27.5,57.5,37.5,40.0,40.0,32.5,40.0,7.5,25.0,75.0,75.0,0
2021-10-16,27.5,57.5,37.5,40.0,40.0,32.5,40.0,7.5,25.0,75.0,75.0,0
2021-10-17,27.5,57.5,37.5,40.0,40.0,32.5,40.0,7.5,25.0,75.0,75.0,0
2021-10-18,0.0,40.0,5.0,5.0,10.0,95.0,0.0,70.0,50.0,50.0,50.0,1
2021-10-19,20.0,57.5,32.5,42.5,32.5,2.5,80.0,2.5,25.0,75.0,75.0,2
2021-10-20,35.0,55.0,70.0,90.0,60.0,5.0,70.0,5.0,0.0,100.0,100.0,1
2021-10-21,35.0,55.0,70.0,90.0,60.0,5.0,70.0,5.0,0.0,100.0,100.0,0
2021-10-22,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,1
2021-10-23,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-10-24,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-10-25,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-10-26,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-10-27,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-10-28,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-10-29,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-10-30,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-10-31,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-11-01,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-11-02,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-11-03,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-11-04,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-11-05,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-11-06,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-11-07,0.0,60.0,0.0,0.0,10.0,40.0,10.0,0.0,50.0,50.0,50.0,0
2021-11-08,0.0,60.0,0.0,0.0,5.0,0.0,40.0,0.0,50.0,50.0,50.0,1
2021-11-09,0.0,50.0,0.0,0.0,10.0,0.0,40.0,0.0,50.0,50.0,50.0,1
2021-11-10,0.0,50.0,0.0,0.0,10.0,0.0,40.0,0.0,50.0,50.0,50.0,0
2021-11-11,0.0,50.0,0.0,0.0,10.0,0.0,40.0,0.0,50.0,50.0,50.0,0
2021-11-12,0.0,50.0,0.0,0.0,10.0,0.0,40.0,0.0,50.0,50.0,50.0,0
2021-11-13,0.0,50.0,0.0,0.0,10.0,0.0,40.0,0.0,50.0,50.0,50.0,0
2021-11-14,0.0,50.0,0.0,0.0,10.0,0.0,40.0,0.0,50.0,50.0,50.0,0
2021-11-15,0.0,50.0,0.0,0.0,10.0,0.0,40.0,0.0,50.0,50.0,50.0,0
2021-11-16,0.0,50.0,0.0,0.0,10.0,0.0,40.0,0.0,50.0,50.0,50.0,0
2021-11-17,0.0,60.0,0.0,0.0,5.0,90.0,0.0,20.0,50.0,50.0,50.0,1
2021-11-18,0.0,60.0,0.0,0.0,5.0,90.0,0.0,20.0,50.0,50.0,50.0,0
2021-11-19,65.0,45.0,60.0,90.0,65.0,35.0,75.0,5.0,0.0,100.0,100.0,1
2021-11-20,65.0,45.0,60.0,90.0,65.0,35.0,75.0,5.0,0.0,100.0,100.0,0
2021-11-21,65.0,45.0,60.0,90.0,65.0,35.0,75.0,5.0,0.0,100.0,100.0,0
2021-11-22,65.0,45.0,60.0,90.0,65.0,35.0,75.0,5.0,0.0,100.0,100.0,0
2021-11-23,65.0,45.0,60.0,90.0,65.0,35.0,75.0,5.0,0.0,100.0,100.0,0
2021-11-24,65.0,45.0,60.0,90.0,65.0,35.0,75.0,5.0,0.0,100.0,100.0,0
2021-11-25,65.0,45.0,60.0,90.0,65.0,35.0,75.0,5.0,0.0,100.0,100.0,0
2021-11-26,65.0,45.0,60.0,90.0,65.0,35.0,75.0,5.0,0.0,100.0,100.0,0
2021-11-27,65.0,45.0,60.0,90.0,65.0,35.0,75.0,5.0,0.0,100.0,100.0,0
2021-11-28,65.0,45.0,60.0,90.0,65.0,35.0,75.0,5.0,0.0,100.0,100.0,0
2021-11-29,0.0,50.0,0.0,0.0,0.0,20.0,0.0,40.0,50.0,50.0,50.0,1
2021-11-30,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,1
2021-12-01,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-02,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-03,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-04,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-05,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-06,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-07,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-08,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-09,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-10,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-11,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-12,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-13,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-14,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-15,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-16,0.0,50.0,0.0,10.0,10.0,5.0,20.0,0.0,50.0,50.0,50.0,0
2021-12-17,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,1
2021-12-18,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-19,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-20,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-21,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-22,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-23,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-24,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-25,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-26,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-27,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-28,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-29,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-30,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2021-12-31,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2022-01-01,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2022-01-02,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2022-01-03,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2022-01-04,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2022-01-05,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2022-01-06,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2022-01-07,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2022-01-08,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2022-01-09,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2022-01-10,55.0,65.0,65.0,85.0,60.0,35.0,70.0,10.0,0.0,100.0,100.0,0
2022-01-11,15.0,40.0,20.0,55.0,45.0,35.0,40.0,5.0,50.0,100.0,100.0,1
2022-01-12,15.0,40.0,20.0,55.0,45.0,35.0,40.0,5.0,50.0,100.0,100.0,0
2022-01-13,10.0,30.0,5.0,65.0,40.0,30.0,35.0,20.0,50.0,50.0,50.0,1
2022-01-14,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,1
2022-01-15,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-16,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-17,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-18,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-19,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-20,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-21,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-22,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-23,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-24,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-25,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-26,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-27,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-28,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-29,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-30,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-01-31,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-02-01,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-02-02,25.0,55.0,55.0,80.0,65.0,5.0,75.0,25.0,0.0,100.0,100.0,0
2022-02-03,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,1
2022-02-04,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-05,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-06,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-07,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-08,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-09,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-10,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-11,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-12,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-13,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-14,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-15,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-16,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-17,0.0,50.0,0.0,0.0,0.0,40.0,0.0,60.0,50.0,50.0,50.0,0
2022-02-18,27.5,52.5,37.5,45.0,30.0,42.5,37.5,25.0,25.0,75.0,75.0,2
2022-02-19,27.5,52.5,37.5,45.0,30.0,42.5,37.5,25.0,25.0,75.0,75.0,0
2022-02-20,27.5,52.5,37.5,45.0,30.0,42.5,37.5,25.0,25.0,75.0,75.0,0
2022-02-21,75.0,35.0,75.0,95.0,45.0,10.0,60.0,0.0,0.0,100.0,100.0,1
2022-02-22,75.0,35.0,75.0,95.0,45.0,10.0,60.0,0.0,0.0,100.0,100.0,0
2022-02-23,75.0,35.0,75.0,95.0,45.0,10.0,60.0,0.0,0.0,100.0,100.0,0
2022-02-24,80.0,55.0,80.0,95.0,55.0,25.0,75.0,25.0,0.0,100.0,100.0,1
2022-02-25,80.0,55.0,80.0,95.0,55.0,25.0,75.0,25.0,0.0,100.0,100.0,0
2022-02-26,80.0,55.0,80.0,95.0,55.0,25.0,75.0,25.0,0.0,100.0,100.0,0
2022-02-27,80.0,55.0,80.0,95.0,55.0,25.0,75.0,25.0,0.0,100.0,100.0,0
2022-02-28,80.0,55.0,80.0,95.0,55.0,25.0,75.0,25.0,0.0,100.0,100.0,0
2022-03-01,80.0,55.0,80.0,95.0,55.0,25.0,75.0,25.0,0.0,100.0,100.0,0
2022-03-02,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,1
2022-03-03,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-04,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-05,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-06,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-07,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-08,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-09,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-10,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-11,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-12,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-13,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-14,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-15,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-16,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-17,55.0,55.0,70.0,85.0,45.0,15.0,70.0,30.0,0.0,100.0,100.0,0
2022-03-18,0.0,50.0,0.0,10.0,20.0,10.0,40.0,0.0,50.0,50.0,50.0,1
2022-03-19,0.0,50.0,0.0,10.0,20.0,10.0,40.0,0.0,50.0,50.0,50.0,0
2022-03-20,0.0,50.0,0.0,10.0,20.0,10.0,40.0,0.0,50.0,50.0,50.0,0
2022-03-21,75.0,55.0,70.0,95.0,55.0,5.0,80.0,35.0,0.0,100.0,100.0,1
2022-03-22,75.0,55.0,70.0,95.0,55.0,5.0,80.0,35.0,0.0,100.0,100.0,0
2022-03-23,75.0,55.0,70.0,95.0,55.0,5.0,80.0,35.0,0.0,100.0,100.0,0
2022-03-24,35.0,45.0,40.0,65.0,25.0,55.0,30.0,5.0,0.0,100.0,100.0,1
2022-03-25,5.0,60.0,10.0,25.0,10.0,20.0,0.0,80.0,50.0,50.0,50.0,1
2022-03-26,5.0,60.0,10.0,25.0,10.0,20.0,0.0,80.0,50.0,50.0,50.0,0
2022-03-27,5.0,60.0,10.0,25.0,10.0,20.0,0.0,80.0,50.0,50.0,50.0,0
2022-03-28,5.0,60.0,10.0,25.0,10.0,20.0,0.0,80.0,50.0,50.0,50.0,0
2022-03-29,5.0,60.0,10.0,25.0,10.0,20.0,0.0,80.0,50.0,50.0,50.0,0
2022-03-30,5.0,60.0,10.0,25.0,10.0,20.0,0.0,80.0,50.0,50.0,50.0,0
2022-03-31,5.0,60.0,10.0,25.0,10.0,20.0,0.0,80.0,50.0,50.0,50.0,0
2022-04-01,5.0,60.0,10.0,25.0,10.0,20.0,0.0,80.0,50.0,50.0,50.0,0
2022-04-02,5.0,60.0,10.0,25.0,10.0,20.0,0.0,80.0,50.0,50.0,50.0,0
2022-04-03,5.0,60.0,10.0,25.0,10.0,20.0,0.0,80.0,50.0,50.0,50.0,0
2022-04-04,5.0,60.0,10.0,25.0,10.0,20.0,0.0,80.0,50.0,50.0,50.0,0
2022-04-05,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,1
2022-04-06,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-07,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-08,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-09,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-10,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-11,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-12,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-13,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-14,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-15,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-16,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-17,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-18,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-19,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-20,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-21,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-22,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-23,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-24,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-25,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-26,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-27,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-28,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-29,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-04-30,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-05-01,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-05-02,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-05-03,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-05-04,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-05-05,75.0,40.0,80.0,95.0,55.0,20.0,60.0,45.0,0.0,100.0,100.0,0
2022-05-06,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,1
2022-05-07,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-08,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-09,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-10,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-11,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-12,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-13,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-14,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-15,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-16,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-17,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-18,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-19,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-20,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-21,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-22,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-23,40.0,55.0,45.0,85.0,40.0,5.0,80.0,0.0,0.0,100.0,100.0,0
2022-05-24,0.0,50.0,0.0,5.0,0.0,0.0,0.0,10.0,50.0,50.0,50.0,1
2022-05-25,0.0,50.0,0.0,5.0,0.0,0.0,0.0,10.0,50.0,50.0,50.0,0
2022-05-26,0.0,50.0,0.0,5.0,0.0,0.0,0.0,10.0,50.0,50.0,50.0,0
2022-05-27,0.0,50.0,0.0,5.0,0.0,0.0,0.0,10.0,50.0,50.0,50.0,0
2022-05-28,0.0,50.0,0.0,5.0,0.0,0.0,0.0,10.0,50.0,50.0,50.0,0
2022-05-29,0.0,50.0,0.0,5.0,0.0,0.0,0.0,10.0,50.0,50.0,50.0,0
2022-05-30,75.0,40.0,80.0,95.0,55.0,10.0,80.0,35.0,0.0,100.0,100.0,1
2022-05-31,75.0,40.0,80.0,95.0,55.0,10.0,80.0,35.0,0.0,100.0,100.0,0
2022-06-01,0.0,60.0,0.0,0.0,0.0,35.0,0.0,0.0,50.0,50.0,50.0,1
2022-06-02,0.0,60.0,0.0,0.0,0.0,35.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-03,0.0,40.0,0.0,0.0,0.0,80.0,0.0,10.0,50.0,50.0,50.0,1
2022-06-04,0.0,40.0,0.0,0.0,0.0,80.0,0.0,10.0,50.0,50.0,50.0,0
2022-06-05,0.0,40.0,0.0,0.0,0.0,80.0,0.0,10.0,50.0,50.0,50.0,0
2022-06-06,0.0,40.0,0.0,0.0,0.0,80.0,0.0,10.0,50.0,50.0,50.0,0
2022-06-07,0.0,40.0,0.0,0.0,0.0,80.0,0.0,10.0,50.0,50.0,50.0,0
2022-06-08,0.0,40.0,0.0,0.0,0.0,80.0,0.0,10.0,50.0,50.0,50.0,0
